timestamp,order_id,client_id,perm_id,con_id,symbol,action,size,order_type,lmt_price
29/03/2022 21:10:46,39.0,1.0,636649758.0,12087792,EUR,SELL,1,MKT,0
29/03/2022 21:23:39,44.0,1.0,636649758.0,12087792,EUR,BUY,1,MKT,0
29/03/2022 21:23:53,44.0,1.0,636649758.0,15016138,AUD,BUY,1,MKT,0
29/03/2022 21:28:03,53.0,1.0,636649789.0,12087792,EUR,BUY,1,MKT,0
29/03/2022 22:25:14,54.0,1.0,636649792.0,12087792,EUR,BUY,1,MKT,0
29/03/2022 22:25:22,55.0,1.0,636649793.0,12087792,EUR,SELL,1,MKT,0
